County, Sex, Xiang, Q005, Q006, Q012, Q013, Q014, Q019, Q022, Q027, Q028, Q029, Q030, Q053, Q054, Q055, Q056, Q057, Q058, Q059, Q060, Q061, Q062, Q063, Q064, Q065, Q066, Q067, Q068, Q069, Q089, Q090, Q091, Q092, Q099, Q100, Q101, Q102, Q103, Q104, Q105, Q106, Q107, Q108, Q109, Q110, Q111, Q112, Q113, Q114, Q115, Q116, Q117, Q118, Q128, Q129, Q130, Q131, Q132, Q133, Q134, Q135, Q136, Q137, Q138, Q139, Q140, Q141, Q142, Q143, Q144, Q145, Q146, Q147, Q148, Q157, Q158, Q159, Q160, Q161, Q162, Q163, Q164, Q166, Q167, Q168, Q169, Q170, Q171, Q172, Q173, Q174, Q175, Q176, Q177, Q178, Q179, Q180, Q181, Q182, Q183, Q184, Q185, Q186, Q187, Q188, Q190, Q191, Q192, 
ND,F,3, 17.4 ,  0.0 ,  5.3 ,  7.0 ,  0.0 , 40.4 , 13.9 , 15.7 , 13.9 ,  8.7 , 78.9 , 12.1 ,  8.9 ,  1.7 ,  0.0 , 10.6 , 77.3 ,  0.0 , 26.3 , 70.2 ,  0.0 ,  0.0 , 70.2 ,  3.5 ,  0.0 ,.     , 2.8  ,.     ,49.2  ,154   ,50.9  ,21.4  , 17.8 ,  7.2 ,  2.0 ,  7.0 ,  5.3 ,  1.7 , 0.1  ,  5.3 ,  1.8 ,119   ,76.5  , 97.5 ,1.81  ,2.21  ,1.90  ,1.85  ,2.25  ,1.94  , 1.8  , 0.1  , 12.3 , 12.3 ,.     , 12.3 ,.     ,30.4  ,.     ,  5.3 , 12.3 , 1.9  ,.     , 1.9  , 0.00 , 2.15 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,383.1 , 30.8 ,  0.0 ,  0.0 ,  0.0 ,  4.2 ,  5.6 , 42.3 , 96.5 , 77.2 ,35.4  , 7.0  , 43.7 , 37   ,278   , 80.5 ,115.3 ,173.2 , 40.0 ,  1.3 ,  1.8 , 65.1 , 66.9 ,  7.5 ,  0.0 ,  0.0 ,  7.5 ,16.3  ,27.3  , 4.2  ,49.0  ,5.9   ,2.1   ,3.9   ,
ND,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 29.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 44.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ND,T,3,  9.5 ,  0.0 ,  5.8 ,  3.5 ,  0.0 , 43.3 ,  8.6 , 17.4 , 12.6 , 14.6 , 77.6 ,  7.7 , 17.2 ,  0.8 ,  0.0 , 18.1 , 74.3 ,  0.0 , 17.2 , 77.9 ,  0.8 ,  0.0 , 78.7 ,  3.4 ,  0.8 ,.     ,.     , 37.2 ,50.3  ,158   ,53.1  ,21.2  , 15.2 ,  8.3 ,  3.4 , 22.6 , 14.6 , 15.9 , 1.8  ,  9.8 ,  5.7 ,117   ,76.7  , 96.9 ,2.00  ,2.54  ,1.93  ,2.02  ,2.55  ,1.95  , 1.7  , 0.2  , 52.1 , 43.4 ,.     ,.     ,.     ,.     ,.     ,.     , 51.4 , 9.5  ,.     ,.     , 0.97 ,11.88 ,.     ,.     ,  7.9 ,  0.8 ,  1.6 ,  0.0 ,  0.0 ,405.8 , 40.1 ,  0.0 ,  0.0 ,  0.0 ,  3.6 ,  6.5 , 44.1 , 94.3 , 75.9 ,36.8  , 7.3  , 49.9 , 32   ,287   , 83.8 ,134.1 ,170.6 , 47.5 ,  0.6 ,  3.8 , 71.2 , 72.8 , 11.2 ,  0.0 ,  0.0 , 11.2 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,M,1,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.3 , 36.7 ,  0.0 , 16.7 , 10.0 , 36.7 , 63.3 ,  0.0 ,  0.0 ,100.0 ,  0.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,  0.0 ,100.0 ,  0.0 ,  0.0 , 0.3  ,.     ,.     ,53.4  ,160   ,53.1  ,20.6  , 10.0 ,  6.7 ,  6.9 , 16.7 , 13.3 , 10.0 , 1.8  , 10.0 ,  3.3 ,112   ,73.2  , 92.3 ,1.90  ,2.84  ,1.78  ,1.71  ,2.62  ,1.58  , 2.1  , 0.2  , 83.3 , 80.0 , 80.0 ,.     ,22.5  ,.     , 56.7 ,.     , 66.7 , 8.4  , 8.4  ,.     , 3.57 ,13.24 , 3.57 ,.     ,  6.7 , 13.3 ,  0.0 , 13.3 ,  0.0 ,457.1 , 46.7 ,  0.5 ,  0.0 ,  0.0 , 24.2 ,  6.6 , 40.5 ,  0.0 ,  0.0 ,16.5  ,24.0  , 92.1 ,  7   ,273   , 43.2 ,  5.5 , 66.4 , 16.4 ,  0.0 ,  0.0 , 87.5 , 87.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,M,2, 12.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 25.8 ,  6.5 , 16.1 ,  3.2 , 25.8 , 80.6 ,  0.0 ,  0.0 , 90.3 ,  0.0 , 90.3 ,  9.7 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,  0.0 ,100.0 ,  0.0 ,  0.0 , 0.2  ,.     ,.     ,52.0  ,158   ,52.6  ,21.2  , 12.9 ,  0.0 ,  0.0 ,  9.7 ,  6.5 ,  9.7 , 0.4  ,  6.5 ,  6.5 ,108   ,71.7  , 89.8 ,2.14  ,2.70  ,2.02  ,1.98  ,2.47  ,1.93  , 1.7  , 0.0  , 90.3 , 90.3 , 90.3 ,.     ,21.0  ,.     , 71.0 ,.     , 51.6 , 8.0  , 8.0  ,.     ,14.98 ,24.23 ,14.98 ,.     ,  0.0 , 41.9 ,  0.0 ,  0.0 ,  0.0 ,457.1 , 43.9 ,  0.2 ,  0.2 ,  0.0 , 21.3 , 11.0 , 37.7 ,  0.0 ,  0.0 ,13.2  ,24.5  , 85.7 , 14   ,292   , 26.7 ,  3.7 , 62.7 , 15.5 ,  0.0 ,  0.0 , 96.6 , 96.6 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,M,3,  6.5 ,  0.0 ,  0.0 ,  0.0 ,  1.6 , 31.3 ,  3.3 , 16.4 ,  6.6 , 31.3 , 72.0 ,  0.0 ,  0.0 , 95.2 ,  0.0 , 95.2 ,  4.8 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,  0.0 ,100.0 ,  0.0 ,  0.0 , 0.3  ,.     ,.     ,52.7  ,159   ,52.9  ,20.9  , 11.5 ,  3.4 ,  3.5 , 13.2 ,  9.9 ,  9.8 , 1.1  ,  8.3 ,  4.9 ,110   ,72.5  , 91.0 ,2.02  ,2.77  ,1.90  ,1.84  ,2.55  ,1.76  , 1.9  , 0.1  , 86.8 , 85.2 , 85.2 ,.     ,21.8  ,.     , 63.9 ,.     , 59.2 , 8.2  , 8.2  ,.     , 9.28 ,18.73 , 9.28 ,.     ,  3.4 , 27.6 ,  0.0 ,  6.7 ,  0.0 ,457.1 , 45.3 ,  0.4 ,  0.1 ,  0.0 , 22.8 ,  8.8 , 39.1 ,  0.0 ,  0.0 ,14.8  ,24.3  , 88.9 , 11   ,283   , 35.0 ,  4.6 , 64.6 , 15.9 ,  0.0 ,  0.0 , 92.0 , 92.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,F,1, 20.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 13.3 ,  3.3 ,  0.0 ,  0.0 , 10.0 , 53.3 ,  3.3 ,  0.0 , 86.7 ,  0.0 , 86.7 , 10.0 ,  0.0 ,  3.3 ,  0.0 , 93.3 ,  3.3 , 96.7 ,  0.0 ,  0.0 ,.     , 2.7  ,.     ,52.4  ,148   ,45.8  ,20.8  , 10.0 ,  3.3 ,  3.6 , 10.0 ,  3.3 ,  6.7 , 0.4  ,  3.3 ,  0.0 ,103   ,65.7  , 84.4 ,1.66  ,2.26  ,1.58  ,1.44  ,2.02  ,1.34  , 1.9  , 0.0  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,385.4 , 60.1 ,  0.5 ,  0.0 ,  0.0 , 18.8 , 15.5 , 37.6 ,  0.0 ,  0.0 ,17.0  ,20.6  , 82.3 ,  6   ,294   , 24.8 ,  1.9 , 70.8 , 14.4 ,  0.0 ,  0.0 , 84.2 , 84.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,14.5  ,29.0  , 4.0  ,49.0  ,5.5   ,0.7   ,4.8   ,
QA,F,2, 16.7 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 13.3 ,  0.0 ,  6.7 ,  6.7 , 13.3 , 83.3 ,  0.0 ,  0.0 , 86.7 ,  0.0 , 86.7 , 13.3 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,  0.0 ,100.0 ,  0.0 ,  0.0 ,.     , 2.8  ,.     ,52.1  ,150   ,47.6  ,21.2  , 23.3 , 13.3 ,  7.4 , 10.0 ,  6.7 , 10.0 , 0.6  ,  6.7 ,  3.3 ,105   ,71.1  , 88.1 ,1.42  ,1.98  ,1.36  ,1.26  ,1.79  ,1.18  , 1.3  , 0.2  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,400.7 , 43.9 ,  0.0 ,  0.0 ,  0.0 , 26.2 , 14.8 , 37.8 ,  0.0 ,  0.0 ,12.4  ,25.4  , 96.8 , 11   ,303   , 25.0 ,  4.6 , 66.0 , 18.8 ,  0.8 ,  0.0 , 92.0 , 92.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,14.8  ,28.7  , 4.5  ,50.0  ,5.9   ,1.1   ,4.8   ,
QA,F,3, 18.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 13.3 ,  1.6 ,  3.4 ,  3.4 , 11.7 , 68.3 ,  1.6 ,  0.0 , 86.7 ,  0.0 , 86.7 , 11.7 ,  0.0 ,  1.6 ,  0.0 , 96.7 ,  1.6 , 98.4 ,  0.0 ,  0.0 ,.     , 2.8  ,.     ,52.3  ,149   ,46.7  ,21.0  , 16.7 ,  8.3 ,  5.5 , 10.0 ,  5.0 ,  8.3 , 0.5  ,  5.0 ,  1.6 ,104   ,68.4  , 86.3 ,1.54  ,2.12  ,1.47  ,1.35  ,1.91  ,1.26  , 1.6  , 0.1  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,.     ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,393.1 , 52.0 ,  0.3 ,  0.0 ,  0.0 , 22.5 , 15.2 , 37.7 ,  0.0 ,  0.0 ,14.7  ,23.0  , 89.5 ,  9   ,299   , 24.9 ,  3.3 , 68.4 , 16.6 ,  0.4 ,  0.0 , 88.1 , 88.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,14.7  ,28.9  , 4.3  ,49.5  ,5.7   ,0.9   ,4.8   ,
QA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 93.3 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 95.2 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QA,T,3, 12.4 ,  0.0 ,  0.0 ,  0.0 ,  0.8 , 22.3 ,  2.5 ,  9.9 ,  5.0 , 21.5 , 70.1 ,  0.8 ,  0.0 , 90.9 ,  0.0 , 90.9 ,  8.3 ,  0.0 ,  0.8 ,  0.0 , 98.3 ,  0.8 , 99.2 ,  0.0 ,  0.0 ,.     ,.     , 94.3 ,52.5  ,154   ,49.8  ,21.0  , 14.1 ,  5.8 ,  4.5 , 11.6 ,  7.5 ,  9.1 , 0.8  ,  6.6 ,  3.3 ,107   ,70.4  , 88.7 ,1.78  ,2.45  ,1.69  ,1.60  ,2.23  ,1.51  , 1.8  , 0.1  , 43.4 , 42.6 ,.     ,.     ,.     ,.     ,.     ,.     , 29.6 , 4.1  ,.     ,.     , 4.64 , 9.37 ,.     ,.     ,  1.7 , 13.8 ,  0.0 ,  3.3 ,  0.0 ,425.1 , 48.7 ,  0.3 ,  0.1 ,  0.0 , 22.6 , 12.0 , 38.4 ,  0.0 ,  0.0 ,14.8  ,23.6  , 89.2 , 10   ,291   , 29.9 ,  3.9 , 66.5 , 16.3 ,  0.2 ,  0.0 , 90.1 , 90.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QC,M,1,  3.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 45.5 ,  0.0 , 24.2 , 12.1 , 33.3 , 69.7 ,  0.0 ,  0.0 ,  0.0 , 69.7 , 69.7 , 30.3 ,  0.0 ,  0.0 ,  3.0 ,  0.0 , 93.9 , 97.0 ,  3.0 ,  0.0 , 1.5  ,.     ,.     ,52.8  ,162   ,51.5  ,19.7  , 15.2 ,  3.0 ,  3.4 , 21.2 ,  6.1 , 15.2 , 0.8  ,  6.1 ,  3.0 ,120   ,83.3  ,101.4 , .    , .    , .    , .    , .    , .    , 1.1  , 0.7  , 84.8 , 81.8 , 81.8 ,.     ,22.0  ,.     , 63.6 ,.     , 57.6 , 7.5  , 7.5  ,.     , 4.55 ,13.24 , 4.55 ,.     ,  3.0 , 27.3 ,  0.0 , 24.2 ,  0.0 ,503.8 , 80.4 ,  0.8 ,  0.8 ,  0.0 , 19.6 , 10.0 , 29.6 ,  0.0 ,  0.0 ,22.2  , 7.4  ,118.1 , 11   ,299   , 28.8 , 13.5 , 72.7 , 11.3 ,  0.0 ,  0.0 , 44.8 , 44.8 , 20.7 ,  0.0 ,  0.0 , 20.7 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QC,M,2,  3.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 25.0 ,  6.3 , 12.5 ,  9.4 , 15.6 , 65.6 ,  0.0 ,  0.0 ,  0.0 , 75.0 , 75.0 , 25.0 ,  0.0 ,  3.1 ,  6.3 ,  0.0 , 90.6 , 96.9 ,  0.0 ,  0.0 , 1.2  ,.     ,.     ,52.5  ,161   ,53.1  ,20.4  , 12.5 , 12.5 , 12.5 , 21.9 , 12.5 , 15.6 , 0.5  ,  0.0 ,  0.0 ,131   ,85.7  ,108.4 , .    , .    , .    , .    , .    , .    , 1.0  , 0.2  , 81.3 , 81.3 , 81.3 ,.     ,24.0  ,.     , 46.9 ,.     , 59.4 , 5.6  , 5.6  ,.     , 2.46 , 8.95 , 2.46 ,.     ,  3.1 , 15.6 ,  0.0 , 28.1 ,  0.0 ,482.4 , 78.1 ,  0.0 ,  0.6 ,  0.5 , 16.0 ,  9.3 , 27.7 ,  0.0 ,  0.0 ,20.5  , 7.2  , 89.5 , 12   ,265   , 32.7 , 16.4 , 69.4 , 20.6 ,  0.4 ,  8.3 , 54.2 , 62.5 , 12.5 ,  0.0 ,  0.0 , 12.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QC,M,3,  3.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 35.3 ,  3.1 , 18.4 , 10.8 , 24.4 , 67.7 ,  0.0 ,  0.0 ,  0.0 , 72.4 , 72.4 , 27.7 ,  0.0 ,  1.6 ,  4.7 ,  0.0 , 92.3 , 97.0 ,  1.5 ,  0.0 , 1.4  ,.     ,.     ,52.6  ,162   ,52.3  ,20.1  , 13.8 ,  7.8 ,  8.0 , 21.6 ,  9.3 , 15.4 , 0.7  ,  3.0 ,  1.5 ,126   ,84.5  ,104.9 ,.     ,.     ,.     ,.     ,.     ,.     , 1.1  , 0.5  , 83.0 , 81.5 , 81.5 ,.     ,23.0  ,.     , 55.3 ,.     , 58.5 , 6.5  , 6.5  ,.     , 3.50 ,11.10 , 3.50 ,.     ,  3.1 , 21.4 ,  0.0 , 26.2 ,  0.0 ,493.1 , 79.3 ,  0.4 ,  0.7 ,  0.3 , 17.8 ,  9.7 , 28.7 ,  0.0 ,  0.0 ,21.4  , 7.3  ,103.8 , 12   ,282   , 30.8 , 14.9 , 71.1 , 16.0 ,  0.2 ,  4.2 , 49.5 , 53.6 , 16.6 ,  0.0 ,  0.0 , 16.6 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
QC,F,1, 16.7 ,  0.0 ,  3.3 ,  0.0 ,  0.0 ,  3.3 ,  0.0 ,  0.0 ,  0.0 , 23.3 , 66.7 ,  0.0 ,  3.3 ,  0.0 , 50.0 , 53.3 , 46.7 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,100.0 ,100.0 ,  0.0 ,  0.0 ,.     , 3.5  ,.     ,53.6  ,152   ,48.7  ,21.0  , 23.3 , 10.0 , 11.5 , 16.7 ,  0.0 , 13.3 , 0.7  , 10.0 ,  6.7 ,116   ,80.6  , 98.2 , .    , .    , .    , .    , .    , .    , 2.5  , 0.3  ,  3.3 ,  3.3 ,.     ,  3.3 ,.     ,60.0  ,.     ,  0.0 ,  3.3 , 0.1  ,.     , 0.1  , 0.00 , 0.11 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,419.5 , 80.3 ,  0.0 ,  0.2 ,  0.3 , 17.7 , 13.6 , 30.5 ,  3.3 ,  0.0 ,22.7  , 7.8  ,131.4 , 17   ,284   , 42.6 , 11.1 , 78.4 , 13.6 ,  2.0 ,  0.0 , 56.5 , 56.5 , 26.1 ,  0.0 ,  0.0 , 26.1 ,16.3  ,28.7  , 3.9  ,48.0  ,5.2   ,1.2   ,4.0   ,
QC,F,2,  0.0 ,  0.0 ,  6.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.2 , 64.5 ,  0.0 ,  0.0 ,  0.0 , 61.3 , 61.3 , 38.7 ,  0.0 ,  6.5 ,  0.0 ,  0.0 , 90.3 , 90.3 ,  3.2 ,  0.0 ,.     , 3.5  ,.     ,52.4  ,150   ,47.2  ,20.9  , 22.6 ,  6.5 ,  0.0 ,  3.2 ,  0.0 ,  3.2 , 0.3  ,  6.5 ,  3.2 ,119   ,75.6  , 97.2 , .    , .    , .    , .    , .    , .    , 0.7  , 0.3  ,  3.2 ,  0.0 ,.     ,  0.0 ,.     ,28.0  ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  3.2 ,  0.0 ,  0.0 ,  0.0 ,468.5 , 75.0 ,  0.0 ,  0.8 ,  0.5 , 22.7 , 14.3 , 28.3 ,  0.0 ,  0.0 ,20.8  , 7.5  ,109.4 , 13   ,271   , 34.3 , 16.9 , 72.8 , 12.8 ,  0.0 ,  0.0 , 36.8 , 36.8 , 31.6 ,  0.0 ,  0.0 , 31.6 ,16.9  ,28.5  , 4.0  ,48.0  ,4.4   ,0.8   ,3.6   ,
QC,F,3,  8.3 ,  0.0 ,  4.9 ,  0.0 ,  0.0 ,  1.6 ,  0.0 ,  0.0 ,  0.0 , 13.3 , 65.6 ,  0.0 ,  1.6 ,  0.0 , 55.6 , 57.3 , 42.7 ,  0.0 ,  3.3 ,  0.0 ,  0.0 , 95.2 , 95.2 ,  1.6 ,  0.0 ,.     , 3.5  ,.     ,53.0  ,151   ,48.0  ,20.9  , 23.0 ,  8.3 ,  5.8 ,  9.9 ,  0.0 ,  8.3 , 0.5  ,  8.3 ,  5.0 ,118   ,78.1  , 97.7 ,.     ,.     ,.     ,.     ,.     ,.     , 1.6  , 0.3  ,  3.3 ,  1.6 ,.     ,  1.6 ,.     ,44.0  ,.     ,  0.0 ,  1.6 , 0.1  ,.     , 0.1  , 0.00 , 0.06 ,.     , 0.00 ,  0.0 ,  1.6 ,  0.0 ,  0.0 ,  0.0 ,444.0 , 77.7 ,  0.0 ,  0.5 ,  0.4 , 20.2 , 14.0 , 29.4 ,  1.6 ,  0.0 ,21.8  , 7.7  ,120.4 , 15   ,278   , 38.5 , 14.0 , 75.6 , 13.2 ,  1.0 ,  0.0 , 46.6 , 46.6 , 28.9 ,  0.0 ,  0.0 , 28.9 ,16.6  ,28.6  , 4.0  ,48.0  ,4.8   ,1.0   ,3.8   ,
QC,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 75.8 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
